,population size,function evaluations,bitflip probability,cross probability,fitness,execution
2582,100,1000,0.09,0.7,44.0,2
2583,100,1000,0.09,0.7,44.0,3
2584,100,1000,0.09,0.7,44.0,4
2585,100,1000,0.09,0.7,43.0,5
2586,100,1000,0.09,0.7,44.0,6
2587,100,1000,0.09,0.7,44.0,7
2588,100,1000,0.09,0.7,45.0,8
2589,100,1000,0.09,0.7,44.0,9
2590,100,1000,0.09,0.7,43.0,10
2591,100,1000,0.09,0.7,45.0,11
2592,100,1000,0.09,0.7,42.0,12
2593,100,1000,0.09,0.7,44.0,13
2594,100,1000,0.09,0.7,43.0,14
2595,100,1000,0.09,0.7,43.0,15
2596,100,1000,0.09,0.7,43.0,16
2597,100,1000,0.09,0.7,43.0,17
2598,100,1000,0.09,0.7,44.0,18
2599,100,1000,0.09,0.7,43.0,19
2600,100,1000,0.09,0.7,43.0,20
2601,100,1000,0.09,0.7,42.0,21
2602,100,1000,0.09,0.7,43.0,22
2603,100,1000,0.09,0.7,44.0,23
2604,100,1000,0.09,0.7,43.0,24
2605,100,1000,0.09,0.7,45.0,25
2606,100,1000,0.09,0.7,42.0,26
2607,100,1000,0.09,0.7,42.0,27
2608,100,1000,0.09,0.7,44.0,28
2609,100,1000,0.09,0.7,46.0,29
2610,100,1000,0.09,0.8,43.0,0
2611,100,1000,0.09,0.8,43.0,1
2612,100,1000,0.09,0.8,43.0,2
2613,100,1000,0.09,0.8,44.0,3
2614,100,1000,0.09,0.8,44.0,4
2615,100,1000,0.09,0.8,41.0,5
2616,100,1000,0.09,0.8,44.0,6
2617,100,1000,0.09,0.8,43.0,7
2618,100,1000,0.09,0.8,45.0,8
2619,100,1000,0.09,0.8,44.0,9
2620,100,1000,0.09,0.8,45.0,10
2621,100,1000,0.09,0.8,44.0,11
2622,100,1000,0.09,0.8,44.0,12
2623,100,1000,0.09,0.8,42.0,13
2624,100,1000,0.09,0.8,44.0,14
2625,100,1000,0.09,0.8,44.0,15
2626,100,1000,0.09,0.8,44.0,16
2627,100,1000,0.09,0.8,43.0,17
2628,100,1000,0.09,0.8,44.0,18
2629,100,1000,0.09,0.8,43.0,19
2630,100,1000,0.09,0.8,45.0,20
2631,100,1000,0.09,0.8,43.0,21
2632,100,1000,0.09,0.8,42.0,22
2633,100,1000,0.09,0.8,44.0,23
2634,100,1000,0.09,0.8,45.0,24
2635,100,1000,0.09,0.8,43.0,25
2636,100,1000,0.09,0.8,45.0,26
2637,100,1000,0.09,0.8,44.0,27
2638,100,1000,0.09,0.8,43.0,28
2639,100,1000,0.09,0.8,42.0,29
2640,100,1000,0.09,0.9,44.0,0
2641,100,1000,0.09,0.9,43.0,1
2642,100,1000,0.09,0.9,44.0,2
2643,100,1000,0.09,0.9,44.0,3
2644,100,1000,0.09,0.9,45.0,4
2645,100,1000,0.09,0.9,44.0,5
2646,100,1000,0.09,0.9,43.0,6
2647,100,1000,0.09,0.9,45.0,7
2648,100,1000,0.09,0.9,45.0,8
2649,100,1000,0.09,0.9,44.0,9
2650,100,1000,0.09,0.9,43.0,10
2651,100,1000,0.09,0.9,44.0,11
2652,100,1000,0.09,0.9,46.0,12
2653,100,1000,0.09,0.9,45.0,13
2654,100,1000,0.09,0.9,42.0,14
2655,100,1000,0.09,0.9,44.0,15
2656,100,1000,0.09,0.9,43.0,16
2657,100,1000,0.09,0.9,42.0,17
2658,100,1000,0.09,0.9,45.0,18
2659,100,1000,0.09,0.9,44.0,19
2660,100,1000,0.09,0.9,43.0,20
2661,100,1000,0.09,0.9,43.0,21
2662,100,1000,0.09,0.9,44.0,22
2663,100,1000,0.09,0.9,45.0,23
2664,100,1000,0.09,0.9,44.0,24
2665,100,1000,0.09,0.9,43.0,25
2666,100,1000,0.09,0.9,44.0,26
2667,100,1000,0.09,0.9,43.0,27
2668,100,1000,0.09,0.9,44.0,28
2669,100,1000,0.09,0.9,43.0,29
2670,100,1000,0.09,1.0,42.0,0
2671,100,1000,0.09,1.0,45.0,1
2672,100,1000,0.09,1.0,44.0,2
2673,100,1000,0.09,1.0,42.0,3
2674,100,1000,0.09,1.0,45.0,4
2675,100,1000,0.09,1.0,42.0,5
2676,100,1000,0.09,1.0,44.0,6
2677,100,1000,0.09,1.0,44.0,7
2678,100,1000,0.09,1.0,45.0,8
2679,100,1000,0.09,1.0,43.0,9
2680,100,1000,0.09,1.0,43.0,10
2681,100,1000,0.09,1.0,43.0,11
2682,100,1000,0.09,1.0,44.0,12
2683,100,1000,0.09,1.0,42.0,13
2684,100,1000,0.09,1.0,43.0,14
2685,100,1000,0.09,1.0,44.0,15
2686,100,1000,0.09,1.0,44.0,16
2687,100,1000,0.09,1.0,44.0,17
2688,100,1000,0.09,1.0,44.0,18
2689,100,1000,0.09,1.0,43.0,19
2690,100,1000,0.09,1.0,46.0,20
2691,100,1000,0.09,1.0,43.0,21
2692,100,1000,0.09,1.0,45.0,22
2693,100,1000,0.09,1.0,46.0,23
2694,100,1000,0.09,1.0,44.0,24
2695,100,1000,0.09,1.0,45.0,25
2696,100,1000,0.09,1.0,45.0,26
2697,100,1000,0.09,1.0,44.0,27
2698,100,1000,0.09,1.0,43.0,28
2699,100,1000,0.09,1.0,46.0,29
2700,100,1000,0.1,0.1,42.0,0
2701,100,1000,0.1,0.1,42.0,1
2702,100,1000,0.1,0.1,44.0,2
2703,100,1000,0.1,0.1,41.0,3
2704,100,1000,0.1,0.1,43.0,4
2705,100,1000,0.1,0.1,40.0,5
2706,100,1000,0.1,0.1,42.0,6
2707,100,1000,0.1,0.1,41.0,7
2708,100,1000,0.1,0.1,41.0,8
2709,100,1000,0.1,0.1,42.0,9
2710,100,1000,0.1,0.1,44.0,10
2711,100,1000,0.1,0.1,45.0,11
2712,100,1000,0.1,0.1,42.0,12
2713,100,1000,0.1,0.1,43.0,13
2714,100,1000,0.1,0.1,42.0,14
2715,100,1000,0.1,0.1,42.0,15
2716,100,1000,0.1,0.1,42.0,16
2717,100,1000,0.1,0.1,42.0,17
2718,100,1000,0.1,0.1,42.0,18
2719,100,1000,0.1,0.1,41.0,19
2720,100,1000,0.1,0.1,40.0,20
2721,100,1000,0.1,0.1,42.0,21
2722,100,1000,0.1,0.1,42.0,22
2723,100,1000,0.1,0.1,42.0,23
2724,100,1000,0.1,0.1,43.0,24
2725,100,1000,0.1,0.1,44.0,25
2726,100,1000,0.1,0.1,42.0,26
2727,100,1000,0.1,0.1,41.0,27
2728,100,1000,0.1,0.1,41.0,28
2729,100,1000,0.1,0.1,42.0,29
2730,100,1000,0.1,0.2,43.0,0
2731,100,1000,0.1,0.2,44.0,1
2732,100,1000,0.1,0.2,43.0,2
2733,100,1000,0.1,0.2,42.0,3
2734,100,1000,0.1,0.2,41.0,4
2735,100,1000,0.1,0.2,42.0,5
2736,100,1000,0.1,0.2,42.0,6
2737,100,1000,0.1,0.2,41.0,7
2738,100,1000,0.1,0.2,41.0,8
2739,100,1000,0.1,0.2,41.0,9
2740,100,1000,0.1,0.2,42.0,10
2741,100,1000,0.1,0.2,41.0,11
2742,100,1000,0.1,0.2,42.0,12
2743,100,1000,0.1,0.2,42.0,13
2744,100,1000,0.1,0.2,43.0,14
2745,100,1000,0.1,0.2,41.0,15
2746,100,1000,0.1,0.2,43.0,16
2747,100,1000,0.1,0.2,40.0,17
2748,100,1000,0.1,0.2,43.0,18
2749,100,1000,0.1,0.2,43.0,19
2750,100,1000,0.1,0.2,41.0,20
2751,100,1000,0.1,0.2,42.0,21
2752,100,1000,0.1,0.2,42.0,22
2753,100,1000,0.1,0.2,40.0,23
2754,100,1000,0.1,0.2,41.0,24
2755,100,1000,0.1,0.2,43.0,25
2756,100,1000,0.1,0.2,42.0,26
2757,100,1000,0.1,0.2,45.0,27
2758,100,1000,0.1,0.2,41.0,28
2759,100,1000,0.1,0.2,44.0,29
2760,100,1000,0.1,0.3,41.0,0
2761,100,1000,0.1,0.3,42.0,1
2762,100,1000,0.1,0.3,41.0,2
2763,100,1000,0.1,0.3,44.0,3
2764,100,1000,0.1,0.3,44.0,4
2765,100,1000,0.1,0.3,41.0,5
2766,100,1000,0.1,0.3,42.0,6
2767,100,1000,0.1,0.3,42.0,7
2768,100,1000,0.1,0.3,42.0,8
2769,100,1000,0.1,0.3,45.0,9
2770,100,1000,0.1,0.3,43.0,10
2771,100,1000,0.1,0.3,44.0,11
2772,100,1000,0.1,0.3,44.0,12
2773,100,1000,0.1,0.3,43.0,13
2774,100,1000,0.1,0.3,43.0,14
2775,100,1000,0.1,0.3,43.0,15
2776,100,1000,0.1,0.3,40.0,16
2777,100,1000,0.1,0.3,42.0,17
2778,100,1000,0.1,0.3,43.0,18
2779,100,1000,0.1,0.3,43.0,19
2780,100,1000,0.1,0.3,42.0,20
2781,100,1000,0.1,0.3,44.0,21
2782,100,1000,0.1,0.3,43.0,22
2783,100,1000,0.1,0.3,43.0,23
2784,100,1000,0.1,0.3,42.0,24
2785,100,1000,0.1,0.3,42.0,25
2786,100,1000,0.1,0.3,40.0,26
2787,100,1000,0.1,0.3,42.0,27
2788,100,1000,0.1,0.3,44.0,28
2789,100,1000,0.1,0.3,41.0,29
2790,100,1000,0.1,0.4,42.0,0
2791,100,1000,0.1,0.4,41.0,1
2792,100,1000,0.1,0.4,44.0,2
2793,100,1000,0.1,0.4,42.0,3
2794,100,1000,0.1,0.4,40.0,4
2795,100,1000,0.1,0.4,42.0,5
2796,100,1000,0.1,0.4,45.0,6
2797,100,1000,0.1,0.4,42.0,7
2798,100,1000,0.1,0.4,43.0,8
2799,100,1000,0.1,0.4,42.0,9
2800,100,1000,0.1,0.4,43.0,10
2801,100,1000,0.1,0.4,44.0,11
2802,100,1000,0.1,0.4,43.0,12
2803,100,1000,0.1,0.4,43.0,13
2804,100,1000,0.1,0.4,41.0,14
2805,100,1000,0.1,0.4,43.0,15
2806,100,1000,0.1,0.4,42.0,16
2807,100,1000,0.1,0.4,41.0,17
2808,100,1000,0.1,0.4,45.0,18
2809,100,1000,0.1,0.4,41.0,19
2810,100,1000,0.1,0.4,43.0,20
2811,100,1000,0.1,0.4,42.0,21
2812,100,1000,0.1,0.4,42.0,22
2813,100,1000,0.1,0.4,44.0,23
2814,100,1000,0.1,0.4,42.0,24
2815,100,1000,0.1,0.4,41.0,25
2816,100,1000,0.1,0.4,43.0,26
2817,100,1000,0.1,0.4,43.0,27
2818,100,1000,0.1,0.4,43.0,28
2819,100,1000,0.1,0.4,43.0,29
2820,100,1000,0.1,0.5,43.0,0
2821,100,1000,0.1,0.5,43.0,1
2822,100,1000,0.1,0.5,42.0,2
2823,100,1000,0.1,0.5,43.0,3
2824,100,1000,0.1,0.5,42.0,4
2825,100,1000,0.1,0.5,43.0,5
2826,100,1000,0.1,0.5,43.0,6
2827,100,1000,0.1,0.5,43.0,7
2828,100,1000,0.1,0.5,43.0,8
2829,100,1000,0.1,0.5,43.0,9
2830,100,1000,0.1,0.5,43.0,10
2831,100,1000,0.1,0.5,42.0,11
2832,100,1000,0.1,0.5,42.0,12
2833,100,1000,0.1,0.5,44.0,13
2834,100,1000,0.1,0.5,44.0,14
2835,100,1000,0.1,0.5,42.0,15
2836,100,1000,0.1,0.5,44.0,16
2837,100,1000,0.1,0.5,42.0,17
2838,100,1000,0.1,0.5,44.0,18
2839,100,1000,0.1,0.5,45.0,19
2840,100,1000,0.1,0.5,43.0,20
2841,100,1000,0.1,0.5,42.0,21
2842,100,1000,0.1,0.5,41.0,22
2843,100,1000,0.1,0.5,43.0,23
2844,100,1000,0.1,0.5,42.0,24
2845,100,1000,0.1,0.5,42.0,25
2846,100,1000,0.1,0.5,43.0,26
2847,100,1000,0.1,0.5,42.0,27
2848,100,1000,0.1,0.5,43.0,28
2849,100,1000,0.1,0.5,43.0,29
2850,100,1000,0.1,0.6,42.0,0
2851,100,1000,0.1,0.6,45.0,1
2852,100,1000,0.1,0.6,42.0,2
2853,100,1000,0.1,0.6,42.0,3
2854,100,1000,0.1,0.6,42.0,4
2855,100,1000,0.1,0.6,45.0,5
2856,100,1000,0.1,0.6,44.0,6
2857,100,1000,0.1,0.6,42.0,7
2858,100,1000,0.1,0.6,43.0,8
2859,100,1000,0.1,0.6,44.0,9
2860,100,1000,0.1,0.6,44.0,10
2861,100,1000,0.1,0.6,44.0,11
2862,100,1000,0.1,0.6,42.0,12
2863,100,1000,0.1,0.6,44.0,13
2864,100,1000,0.1,0.6,41.0,14
2865,100,1000,0.1,0.6,42.0,15
2866,100,1000,0.1,0.6,41.0,16
2867,100,1000,0.1,0.6,43.0,17
2868,100,1000,0.1,0.6,43.0,18
2869,100,1000,0.1,0.6,41.0,19
2870,100,1000,0.1,0.6,41.0,20
2871,100,1000,0.1,0.6,44.0,21
2872,100,1000,0.1,0.6,44.0,22
2873,100,1000,0.1,0.6,41.0,23
2874,100,1000,0.1,0.6,44.0,24
2875,100,1000,0.1,0.6,43.0,25
2876,100,1000,0.1,0.6,43.0,26
2877,100,1000,0.1,0.6,41.0,27
2878,100,1000,0.1,0.6,43.0,28
2879,100,1000,0.1,0.6,47.0,29
2880,100,1000,0.1,0.7,42.0,0
2881,100,1000,0.1,0.7,43.0,1
2882,100,1000,0.1,0.7,45.0,2
2883,100,1000,0.1,0.7,44.0,3
2884,100,1000,0.1,0.7,43.0,4
2885,100,1000,0.1,0.7,43.0,5
2886,100,1000,0.1,0.7,44.0,6
2887,100,1000,0.1,0.7,42.0,7
2888,100,1000,0.1,0.7,43.0,8
2889,100,1000,0.1,0.7,45.0,9
2890,100,1000,0.1,0.7,43.0,10
2891,100,1000,0.1,0.7,41.0,11
2892,100,1000,0.1,0.7,46.0,12
2893,100,1000,0.1,0.7,44.0,13
2894,100,1000,0.1,0.7,42.0,14
2895,100,1000,0.1,0.7,43.0,15
2896,100,1000,0.1,0.7,46.0,16
2897,100,1000,0.1,0.7,44.0,17
2898,100,1000,0.1,0.7,43.0,18
2899,100,1000,0.1,0.7,42.0,19
2900,100,1000,0.1,0.7,45.0,20
2901,100,1000,0.1,0.7,42.0,21
2902,100,1000,0.1,0.7,43.0,22
2903,100,1000,0.1,0.7,44.0,23
2904,100,1000,0.1,0.7,42.0,24
2905,100,1000,0.1,0.7,43.0,25
2906,100,1000,0.1,0.7,43.0,26
2907,100,1000,0.1,0.7,42.0,27
2908,100,1000,0.1,0.7,43.0,28
2909,100,1000,0.1,0.7,45.0,29
2910,100,1000,0.1,0.8,42.0,0
2911,100,1000,0.1,0.8,44.0,1
2912,100,1000,0.1,0.8,46.0,2
2913,100,1000,0.1,0.8,43.0,3
2914,100,1000,0.1,0.8,44.0,4
2915,100,1000,0.1,0.8,43.0,5
2916,100,1000,0.1,0.8,43.0,6
2917,100,1000,0.1,0.8,43.0,7
2918,100,1000,0.1,0.8,44.0,8
2919,100,1000,0.1,0.8,43.0,9
2920,100,1000,0.1,0.8,42.0,10
2921,100,1000,0.1,0.8,42.0,11
2922,100,1000,0.1,0.8,43.0,12
2923,100,1000,0.1,0.8,42.0,13
2924,100,1000,0.1,0.8,44.0,14
2925,100,1000,0.1,0.8,44.0,15
2926,100,1000,0.1,0.8,44.0,16
2927,100,1000,0.1,0.8,43.0,17
2928,100,1000,0.1,0.8,44.0,18
2929,100,1000,0.1,0.8,42.0,19
2930,100,1000,0.1,0.8,43.0,20
2931,100,1000,0.1,0.8,45.0,21
2932,100,1000,0.1,0.8,42.0,22
2933,100,1000,0.1,0.8,43.0,23
2934,100,1000,0.1,0.8,44.0,24
2935,100,1000,0.1,0.8,44.0,25
2936,100,1000,0.1,0.8,43.0,26
2937,100,1000,0.1,0.8,44.0,27
2938,100,1000,0.1,0.8,43.0,28
2939,100,1000,0.1,0.8,43.0,29
2940,100,1000,0.1,0.9,45.0,0
2941,100,1000,0.1,0.9,42.0,1
2942,100,1000,0.1,0.9,44.0,2
2943,100,1000,0.1,0.9,44.0,3
2944,100,1000,0.1,0.9,43.0,4
2945,100,1000,0.1,0.9,42.0,5
2946,100,1000,0.1,0.9,43.0,6
2947,100,1000,0.1,0.9,43.0,7
2948,100,1000,0.1,0.9,44.0,8
2949,100,1000,0.1,0.9,43.0,9
2950,100,1000,0.1,0.9,42.0,10
2951,100,1000,0.1,0.9,44.0,11
2952,100,1000,0.1,0.9,44.0,12
2953,100,1000,0.1,0.9,44.0,13
2954,100,1000,0.1,0.9,45.0,14
2955,100,1000,0.1,0.9,43.0,15
2956,100,1000,0.1,0.9,44.0,16
2957,100,1000,0.1,0.9,42.0,17
2958,100,1000,0.1,0.9,43.0,18
2959,100,1000,0.1,0.9,43.0,19
2960,100,1000,0.1,0.9,42.0,20
2961,100,1000,0.1,0.9,42.0,21
2962,100,1000,0.1,0.9,42.0,22
2963,100,1000,0.1,0.9,47.0,23
2964,100,1000,0.1,0.9,44.0,24
2965,100,1000,0.1,0.9,43.0,25
2966,100,1000,0.1,0.9,42.0,26
2967,100,1000,0.1,0.9,43.0,27
2968,100,1000,0.1,0.9,44.0,28
2969,100,1000,0.1,0.9,43.0,29
2970,100,1000,0.1,1.0,45.0,0
2971,100,1000,0.1,1.0,45.0,1
2972,100,1000,0.1,1.0,43.0,2
2973,100,1000,0.1,1.0,44.0,3
2974,100,1000,0.1,1.0,44.0,4
2975,100,1000,0.1,1.0,43.0,5
2976,100,1000,0.1,1.0,42.0,6
2977,100,1000,0.1,1.0,42.0,7
2978,100,1000,0.1,1.0,46.0,8
2979,100,1000,0.1,1.0,43.0,9
2980,100,1000,0.1,1.0,42.0,10
2981,100,1000,0.1,1.0,42.0,11
2982,100,1000,0.1,1.0,42.0,12
2983,100,1000,0.1,1.0,43.0,13
2984,100,1000,0.1,1.0,45.0,14
2985,100,1000,0.1,1.0,43.0,15
2986,100,1000,0.1,1.0,44.0,16
2987,100,1000,0.1,1.0,43.0,17
2988,100,1000,0.1,1.0,45.0,18
2989,100,1000,0.1,1.0,43.0,19
2990,100,1000,0.1,1.0,43.0,20
2991,100,1000,0.1,1.0,42.0,21
2992,100,1000,0.1,1.0,44.0,22
2993,100,1000,0.1,1.0,42.0,23
2994,100,1000,0.1,1.0,43.0,24
2995,100,1000,0.1,1.0,44.0,25
2996,100,1000,0.1,1.0,43.0,26
2997,100,1000,0.1,1.0,42.0,27
2998,100,1000,0.1,1.0,42.0,28
2999,100,1000,0.1,1.0,44.0,29
